name,place_id,lat,lon,rating,price_level,types,formatted_address,business_status,website,international_phone_number,reviews_count
KFC - Colombo 1,ChIJsTaNmSZZ4joRqy62hwk4OzU,6.9333836,79.8439326,3.5,2,"restaurant, food, point_of_interest, establishment","23 Canal Row, Colombo 00100, Sri Lanka",OPERATIONAL,http://www.kfc.lk/,+94 115 532 532,941
Dinemore - Colombo 2,ChIJufvcQGtZ4joRdtEafpn00vA,6.9184509,79.85633279999999,4.0,2,"restaurant, food, point_of_interest, establishment","#50A, Mutthaiah Road, 46 Braybrooke St, Colombo 00200, Sri Lanka",OPERATIONAL,http://www.dinemore.lk/outlets_dtl.html?oultid=TkE9PQ,+94 112 302 888,3404
Hayleys Leisure PLC,ChIJ-0ps_iRZ4joRMe-B9JfctHE,6.9326529,79.844161,3.9,2,"spa, bar, lodging, restaurant, food, point_of_interest, establishment","Amaya Resorts & Spas Corporate Head Office Level 27, WTC East Tower, Colombo 00100, Sri Lanka",OPERATIONAL,https://www.amayaresorts.com/,+94 114 767 888,80
Ministry of Crab,ChIJzYLatSVZ4joRPyjlgtZcnos,6.933608,79.84334729999999,4.4,4,"restaurant, food, point_of_interest, establishment","Old Dutch Hospital Complex, 04 Hospital St, Colombo 00100, Sri Lanka",OPERATIONAL,http://www.ministryofcrab.com/,+94 77 002 4823,4657
Park Street Mews,ChIJicO9YGxZ4joRxfBs4DPXjp0,6.916835799999999,79.8588824,4.4,3,"restaurant, food, point_of_interest, establishment","48 Park Street Colombo 2, Park St, Colombo 00200, Sri Lanka",OPERATIONAL,http://parkstreetmews.com/,+94 112 307 750,2925
Dinemore Kollupitiya,ChIJn9CH22lZ4joRMFez2QMh1o0,6.9125051,79.8528671,4.1,2,"restaurant, food, point_of_interest, establishment","60A Srimath Anagarika Dharmapala Mawatha, Colombo 00300, Sri Lanka",OPERATIONAL,N/A,+94 114 855 855,3478
Harpo's Colombo Fort Cafe,ChIJJev3siVZ4joR6vZ1n-MRQWw,6.933680100000001,79.84342830000001,4.1,3,"restaurant, food, point_of_interest, establishment","Old Dutch Hospital Complex Echelon Square, Hospital St, Colombo 00100, Sri Lanka",OPERATIONAL,http://www.colombofortcafe.com/,+94 112 434 946,541
Domino's Pizza - Union Place,ChIJHUfOnHJZ4joRrAUneWixH1g,6.917878000000001,79.863391,3.9,2,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment","505 Union Pl, Colombo 00200, Sri Lanka",OPERATIONAL,N/A,+94 117 777 888,2189
Sen-Saal Hyde Park,ChIJZZAbJ21Z4joRuaIUFllimdE,6.9187561,79.86070939999999,3.5,2,"restaurant, bakery, store, food, point_of_interest, establishment","2, 366 Hyde Park Corner, Colombo 00200, Sri Lanka",OPERATIONAL,N/A,+94 77 227 7683,1690
Colombo YMCA,ChIJg6m-GiRZ4joR4lLNVQ3osQc,6.9346216,79.8457617,3.7,2,"church, place_of_worship, lodging, restaurant, food, point_of_interest, establishment","39 Sir Razik Fareed Mawatha, Colombo 00100, Sri Lanka",OPERATIONAL,N/A,+94 112 325 252,247
The Bavarian German Restaurant and pub,ChIJt-EYSj9Z4joRCj14oyP0-VY,6.920606299999999,79.8468364,4.4,3,"restaurant, food, point_of_interest, establishment","11 Galle Face Terrace, Colombo 00300, Sri Lanka",OPERATIONAL,N/A,+94 112 421 577,2107
Harbour Room,ChIJRfec_nRZ4joRoJQoJLrVJv4,6.937613499999999,79.84490199999999,3.9,2,"restaurant, food, point_of_interest, establishment","WRQV+2XR, Colombo, Sri Lanka",OPERATIONAL,https://www.grandoriental.com/harbour-room,+94 77 344 1644,9
"Mission To Seafarers, Seaman Club",ChIJqWa45iZZ4joRwaXnuRe4Cm0,6.937456699999999,79.8448133,4.0,2,"restaurant, food, point_of_interest, establishment","26 Church St, Colombo 1, Sri Lanka",OPERATIONAL,N/A,+94 112 437 883,9
Tavern,ChIJ2QZOif5Z4joRN4_bMMwedis,6.935759699999999,79.8433952,3.0,2,"restaurant, food, point_of_interest, establishment","48 Janadhipathi Mawatha, Colombo 00100, Sri Lanka",OPERATIONAL,https://www.thekingsburyhotel.com/,+94 112 421 221,0
Fort View Restaurant,ChIJsXXCfKVZ4joR2gQnQU9xT9k,6.936415500000001,79.8461649,3.0,2,"restaurant, food, point_of_interest, establishment","WRPW+HF7, Sir Baron Jayathilake Mawatha, Colombo, Sri Lanka",OPERATIONAL,N/A,N/A,0
The Colombo Food Court,ChIJf2pWsiZZ4joR8NHCG4dzmyI,6.9360444,79.8463005,4.1,2,"restaurant, food, point_of_interest, establishment","WRPW+CG7, Colombo, Sri Lanka",OPERATIONAL,https://www.yamu.lk/place/the-colombo-food-court/review-231475,+94 114 716 300,209
Bismi Fast Food,ChIJTUFnSCFZ4joRkxxLQjs5UuQ,6.9364224,79.84709749999999,3.0,2,"restaurant, food, point_of_interest, establishment","Colombo, Sri Lanka",OPERATIONAL,N/A,N/A,0
New Grand Restaurant,ChIJXd4QgiZZ4joRjvIddOjBoPw,6.935230499999999,79.8440909,3.8,2,"restaurant, food, point_of_interest, establishment","40 Mudalige Mawatha, Colombo, Sri Lanka",OPERATIONAL,N/A,+94 76 708 0782,9
Cherish,ChIJ-VFzFABZ4joRDOaxoxNZkFo,6.9366942,79.8478998,3.0,2,"restaurant, food, point_of_interest, establishment","46C Main St, Colombo, Sri Lanka",OPERATIONAL,N/A,N/A,0
Spice Cabin,ChIJrTQvABRY4joR7S9TEHGtDCI,6.968053,79.902293,4.0,2,"restaurant, cafe, point_of_interest, food, establishment","39 Kandy Road, Wedamulla, Kelaniya 11600, Sri Lanka",OPERATIONAL,http://www.spicecabin.com/,+94 77 652 6210,12
Don & Sons,ChIJ_XWIOhdY4joRStr-W0lqGV8,6.9675832,79.906105,4.1,2,"restaurant, point_of_interest, food, establishment","XW94+2CQ, Peliyagoda, Sri Lanka",OPERATIONAL,http://www.donandsons.lk/,+94 76 120 9636,683
Dinemore - Wattala,ChIJywi-7dj34joRadDDHb3Ifa4,6.9853898,79.8892886,3.9,2,"restaurant, point_of_interest, food, establishment","286/A Negombo Rd, Wattala 11300, Sri Lanka",OPERATIONAL,N/A,+94 112 980 740,2864
Holy Star Family Resturant,ChIJoX7AGNn34joR5QOymhI5ZSE,6.9868891,79.8897928,3.0,2,"restaurant, point_of_interest, food, establishment","No.597,Negombo road,, Wattala 11300, Sri Lanka",OPERATIONAL,N/A,+94 112 932 917,0
The Fab - Wattala,ChIJCz8Ws9734joRz-gXHiMMRkU,6.9882746,79.8913299,4.0,2,"restaurant, point_of_interest, food, establishment","394 Negombo Rd, Wattala 11300, Sri Lanka",OPERATIONAL,http://www.thefab.lk/,+94 74 391 4538,381
Gardenia Reception Hall,ChIJbcINIMD34joRcszWRNLXwCc,6.990964,79.89391719999999,3.8,2,"meal_takeaway, restaurant, food, point_of_interest, establishment","No: 492, 1/1, Negombo Rd, Wattala 11300, Sri Lanka",OPERATIONAL,N/A,+94 112 931 268,190
Aeon Restaurant Tissamaharama,ChIJcQbxFiv24joR8FVwhvyoVzM,6.9869917,79.87184979999999,3.0,2,"restaurant, food, point_of_interest, establishment","Palliyawatta Rd, Wattala, Sri Lanka",OPERATIONAL,N/A,+94 472 238 441,0
New Zaharaniya Caterers,ChIJEYcm5FNY4joRXtBFeT0NXv0,6.9476421,79.8815292,4.6,2,"restaurant, food, point_of_interest, establishment","120 majeed place, Avissawella Road, Colombo 00800, Sri Lanka",OPERATIONAL,N/A,+94 77 923 4757,5
PITTU HUT,ChIJ_4ITMH5Z4joRAMzhFQvr6IA,6.948227999999999,79.8825506,5.0,2,"restaurant, food, point_of_interest, establishment","WVXM+72V, Peliyagoda, Sri Lanka",CLOSED_TEMPORARILY,N/A,+94 77 075 5691,3
Madani Catering Services,ChIJuRTULDJZ4joRRfdl9cvsrDY,6.9506364,79.8766996,4.4,2,"restaurant, food, point_of_interest, establishment","Sanchi viharaya, Nawagampura stage 2 New Kelani Bridge Rd, Sri Lanka",OPERATIONAL,N/A,N/A,7
The Fab,ChIJmxoAhvdX4joR9aZdwt5FjgE,6.973526799999999,79.9211618,4.1,2,"restaurant, food, point_of_interest, establishment","277 Kandy Rd, Kelaniya 11300, Sri Lanka",OPERATIONAL,http://www.thefab.lk/,+94 74 391 4537,1232
Don & Sons (Pvt) Ltd,ChIJ5bP3nvdX4joRiXO87Go1KWA,6.972714799999999,79.9220737,4.1,2,"bakery, store, restaurant, food, point_of_interest, establishment","No 302 D Old Kandy Rd, 11300, Sri Lanka",OPERATIONAL,https://donandsonsbakers.wixsite.com/donandsons,+94 112 913 025,1108
Pamunuwila Village,ChIJnTB0UehX4joRLW_VJbAAZTY,6.972045,79.9393693,4.0,2,"restaurant, food, point_of_interest, establishment","163A3 Pamunuwila Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 112 987 444,112
Domino's Pizza - Kiribathgoda,ChIJwQCRgvxX4joRvQGVA58-xiQ,6.978704800000001,79.9280081,3.9,2,"restaurant, food, point_of_interest, establishment","No.64, Kandy Rd, Kiribathgoda, Sri Lanka",OPERATIONAL,N/A,+94 117 777 888,990
Little Chef Restaurant,ChIJm3HBmedX4joRRAlTyuu1Q4k,6.976379199999999,79.9405199,5.0,2,"restaurant, food, point_of_interest, establishment","163A3 Pamunuwila Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 112 906 272,3
Hotel Sancharina,ChIJ_5UkIf734joRsI8mvcQlmfw,6.9856566,79.9144388,3.8,2,"bar, lodging, restaurant, food, point_of_interest, establishment","156 Padiliyathuduwa Road, 11300, Sri Lanka",OPERATIONAL,N/A,+94 76 546 4013,158
Hotel Royal Park,ChIJnyWAeOJX4joR6ngDPsTSB9c,6.984776999999999,79.93377799999999,4.1,2,"bar, lodging, restaurant, food, point_of_interest, establishment","121 Gala Junction, Kandy Road, Kiribathgoda 11160, Sri Lanka",OPERATIONAL,N/A,+94 114 000 000,1413
Pizza Hut - Kiribathgoda,ChIJK4KX0flX4joRbH8gOyMnFak,6.973615,79.9202009,4.3,2,"restaurant, food, point_of_interest, establishment","228A1/1 Kandy - Colombo Rd, 11300, Sri Lanka",OPERATIONAL,https://www.pizzahut.lk/,+94 112 729 729,1797
S & F Submarine,ChIJ0YyAGSNX4joRUSQ78fqk8M8,6.948666599999999,79.9213284,5.0,2,"restaurant, food, point_of_interest, establishment","WWXC+FG8, Angoda, Sri Lanka",OPERATIONAL,https://www.facebook.com/SF-Submarine-108542471001324/,+94 71 675 2298,2
Gamini Aiyyage Kade,ChIJO_JWOqZZ4joRonH-PJGo914,6.949912299999999,79.9176804,3.0,2,"restaurant, food, point_of_interest, establishment","WWX9+X37, Kelanimulla Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Sunisa Restaurant,ChIJFanxAClY4joR5QzzQRPDpHc,6.9504768,79.9172186,4.3,2,"restaurant, food, point_of_interest, establishment","XW28+5VW, Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 77 748 1719,42
NIM FOOD,ChIJTxBcGABZ4joRnP8ZyYyMb0k,6.9479036,79.9181175,3.0,2,"restaurant, food, point_of_interest, establishment","WWX9+569, M. V. Perera Mawatha, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 78 662 9930,0
Gajanayaka Catering Service,ChIJ97Bq_vtZ4joRaHgPMlqRtDE,6.9498351,79.91714379999999,5.0,2,"restaurant, food, point_of_interest, establishment","31 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 75 934 2910,3
Siri Mayura Hotel,ChIJU1E0bHxZ4joRFFSRGOVh3-A,6.9515451,79.91729370000002,3.0,2,"restaurant, food, point_of_interest, establishment","Vauxhall St, Colombo 00200, Sri Lanka",OPERATIONAL,N/A,+94 76 283 8915,0
Tummy Fill Kelaniya,ChIJ32BLy89X4joR6h28RlTd-Ck,6.9533476,79.91967830000002,5.0,2,"restaurant, food, point_of_interest, establishment","No.12, Kelaniya bus stand, Biyagama Rd, Kelaniya 11300, Sri Lanka",OPERATIONAL,N/A,+94 77 647 3163,1
Kelaniya Fish Stall,ChIJtTiQsilY4joR0BIDDgHkRWY,6.950052,79.9165386,1.0,2,"restaurant, food, point_of_interest, establishment","1017 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 71 271 1999,1
New Royal Foods,ChIJt9GsLZdZ4joRZ0KmulKaqQM,6.950052899999999,79.9164991,3.0,2,"restaurant, food, point_of_interest, establishment","1017 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
New isuru hotel,ChIJPf_RGHhZ4joRnI31kmvGZ28,6.9533596,79.9186683,4.0,2,"restaurant, food, point_of_interest, establishment","XW39+8FV, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,1
Royal Hotel & Bake House,ChIJPYqiNQBZ4joRhmTkTW8ov5o,6.949719699999999,79.9163593,4.5,2,"restaurant, food, point_of_interest, establishment","1284 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 76 780 8077,2
Balasooriya North Indian,ChIJR5P6VapZ4joRz0Hk4T8WWhE,6.949783,79.9161918,4.0,2,"restaurant, food, point_of_interest, establishment","No 954 Biyagama Rd, Kelaniya, Sri Lanka",OPERATIONAL,https://www.facebook.com/Balasooriya-Vegetarian-Indian-restaurant-287767018550397/,+94 112 993 990,242
St.antony's All couisins restaurant,ChIJVwvJtXZZ4joRh8utR-F4F_E,6.949923699999999,79.9161827,4.0,2,"restaurant, food, point_of_interest, establishment","586 Biyagama Rd, Peliyagoda 11300, Sri Lanka",OPERATIONAL,N/A,N/A,6
පොල් අතු kitchen,ChIJt-JrdQBZ4joRRKhNCsjsv8s,6.949921199999999,79.9161775,3.0,2,"restaurant, food, point_of_interest, establishment","1011 Biyagama Rd, Peliyagoda 11300, Sri Lanka",OPERATIONAL,N/A,N/A,0
Sri Vihar Kelaniya,ChIJlXRmXlVZ4joRY3kSxjlPYHU,6.953212199999999,79.9179304,4.4,2,"restaurant, food, point_of_interest, establishment","XW39+75F, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 112 269 099,118
Kingsman Food,ChIJS8vOl4hX4joRa45bfsBTKY4,6.953517199999999,79.9233897,3.0,2,"restaurant, food, point_of_interest, establishment","2020 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Remarko Bakers & Caterers Pvt Ltd,ChIJ92FpoWpZ4joRgNIH_uBL4d8,6.949972799999999,79.9146411,3.0,2,"bakery, store, restaurant, food, point_of_interest, establishment","557 Biyagama Rd, Peliyagoda 11650, Sri Lanka",OPERATIONAL,https://www.remarko.lk/,+94 75 550 0200,0
Chef Land Restaurant,ChIJr0-B3EVZ4joRR1ZzRRNciMQ,6.949972799999999,79.9146411,3.0,2,"restaurant, food, point_of_interest, establishment","557 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 74 104 5767,0
Gi Gi's Cafe,ChIJ2RyH7_BZ4joRcd238vtDJV8,6.9499757,79.9146363,5.0,2,"restaurant, food, point_of_interest, establishment","526 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,1
Foods Edge Family Restaurant,ChIJke6wG8dZ4joRUnTjMrrEqAY,6.950539000000001,79.914613,4.4,2,"restaurant, food, point_of_interest, establishment","567 Biyagama Rd, Kelaniya, Sri Lanka",OPERATIONAL,N/A,+94 77 532 3799,24
I FRESHIE,ChIJ1yK7pidY4joRxNA4o0RpY7w,6.9549445,79.91742390000002,5.0,2,"restaurant, food, point_of_interest, establishment","675 Waragoda Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 76 915 9624,1
JK Foods,ChIJR0yY4OlX4joRNyEsP1N5w1c,6.9525389,79.9260286,5.0,2,"restaurant, food, point_of_interest, establishment","St Theresa's Church Bus Stop, XW3G+2C6, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,1
Dayya Habun Restaurant,ChIJebYoDO1X4joRTbw1M0nwOFE,6.9524693,79.9262123,3.0,2,"restaurant, food, point_of_interest, establishment","XW2G+XFG, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Isso Wade and Naan Rotti Shop,ChIJzRiXUABZ4joRGUInCyMbWXg,6.9517818,79.91332419999999,3.0,2,"restaurant, food, point_of_interest, establishment","XW27+P88, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Penara Restaurant,ChIJY6kXE6NZ4joRnEZ0EgTEKKs,6.9559506,79.9164979,3.0,2,"restaurant, food, point_of_interest, establishment","777 Waragoda Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Clover Banquets & Resorts,ChIJFa4_QxNX4joR8pAUP8FTDus,6.950239499999999,79.926988,4.4,2,"restaurant, food, point_of_interest, establishment","No 322/5, 1st Lane , Biyagama Road, Gonawala 11640, Sri Lanka",OPERATIONAL,http://cloverbanquets.com/,+94 112 913 938,985
Pasta Pot,ChIJq5JIwoxX4joROd5s8YvOb48,6.943060000000001,79.9206045,3.3,2,"restaurant, food, point_of_interest, establishment","130/8 Kelanimulla, Angoda, Sri Lanka",OPERATIONAL,N/A,+94 71 077 1100,3
Leaf Family Restaurant,ChIJQ-nEynlX4joRY7ZV_tI4Gwk,6.949734299999999,79.92716519999999,4.3,2,"restaurant, food, point_of_interest, establishment","25 Water Refinery Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 76 345 0606,204
A K N - Gemi Rasa Restaurant,ChIJdV2z1JdX4joRRnaEVCN5e34,6.9526264,79.9267253,4.3,2,"restaurant, food, point_of_interest, establishment","68 / G Biyagama Rd, Gonawala, Sri Lanka",OPERATIONAL,N/A,+94 70 333 0773,38
Chicken Shop,ChIJM2OmLk9Z4joROTjXxRSyOZo,6.9507347,79.91239499999999,3.0,2,"restaurant, food, point_of_interest, establishment","183-357 Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Kelanimulla Restaurant,ChIJ979Qad1X4joR5FzQvxlXTkQ,6.9427479,79.9236612,5.0,2,"restaurant, food, point_of_interest, establishment","96 Kelanimulla, Angoda 10620, Sri Lanka",OPERATIONAL,N/A,+94 74 168 1868,8
Express by Clover Banquets,ChIJV-nilKlX4joRMK_4MKuWdFw,6.9528373,79.9277911,4.6,2,"restaurant, food, point_of_interest, establishment","Biyagama Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 76 345 0606,5
Pani appa shop,ChIJtV_2m1NZ4joR_WCzvpr1Ltg,6.9574848,79.9160307,5.0,2,"meal_takeaway, restaurant, food, point_of_interest, establishment","XW58+2CQ, Waragoda Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,1
Hungry Bunny resturant,ChIJCT402bpX4joR2l0fWnlew-o,6.942424,79.92369579999999,3.0,2,"restaurant, food, point_of_interest, establishment","Kohilawatta, Angoda 10620, Sri Lanka",OPERATIONAL,N/A,+94 112 163 764,0
Kalpa foods galboralla,ChIJ5WGZrs9Z4joRZyBvbMqTaLg,6.9575573,79.9158503,5.0,2,"restaurant, food, point_of_interest, establishment","574-572 Waragoda Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 77 483 5117,2
සත්‍ය බුංග ප්‍රේමරාජ කබීර් සිංගේ අලුත් ගෙදර,ChIJ__5OOgBZ4joRMYlcSkHoi7s,6.9414167,79.9188333,3.0,2,"restaurant, food, point_of_interest, establishment","WWR9+GGM, TC Rd, Colombo, Sri Lanka",OPERATIONAL,N/A,N/A,0
Banu restaurant,ChIJTWDlSZtZ4joRSvJ-sccKJy0,6.9588074,79.9183974,3.0,2,"restaurant, food, point_of_interest, establishment","XW59+G9C vishwa, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Bambo Restaurant,ChIJnzNWKCxY4joRV9Ikrg-eB6Q,6.947043099999999,79.9114294,4.7,2,"restaurant, food, point_of_interest, establishment","62 Kohilawatte Rd, Sri Lanka",OPERATIONAL,N/A,N/A,9
Arun ge Dias Kade අරුන්ගෙ ඩයස් කඩේ,ChIJmVPwGwBX4joRMq5ee4GnPtY,6.943197499999999,79.9261981,5.0,2,"restaurant, food, point_of_interest, establishment","WWVG+7FG, Angoda, Sri Lanka",OPERATIONAL,N/A,+94 71 587 7008,6
DAESANG KIMCHI (Korean),ChIJ4-wIBIhZ4joR4-LJ-QqB3eo,6.9430622,79.9135575,2.1,2,"restaurant, food, point_of_interest, establishment","9 A2A Kohilawatta Road, angoda, Kotikawatta 10600, Sri Lanka",OPERATIONAL,https://web.facebook.com/daesangkimchi/,+94 76 464 9480,18
Thabrou,ChIJWahF5IhZ4joR7mjfp4VcKl8,6.9588907,79.9167013,4.7,2,"restaurant, food, point_of_interest, establishment","27/1 viharamahadevi rd, Kelaniya 11300, Sri Lanka",CLOSED_TEMPORARILY,N/A,+94 77 011 0414,25
salman hotel,ChIJw7ufRNlZ4joRsb5jLh_Oqj8,6.9474459,79.91073569999999,3.7,2,"restaurant, food, point_of_interest, establishment","WWW6+X7H, AB10, Kolonnawa, Sri Lanka",OPERATIONAL,N/A,N/A,3
Kelaniya place,ChIJNX0sFC5Z4joRlYNrOaFGC44,6.95966,79.917116,2.0,2,"restaurant, food, point_of_interest, establishment","171 Pilapitiya Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,1
Anura Food Corner,ChIJze7ee4pX4joRlShusWRGi70,6.960256299999999,79.9196942,4.0,2,"restaurant, food, point_of_interest, establishment","XW69+4V4, Road, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 114 363 383,1
Linden’s Restaurant,ChIJU0gsbQBX4joRJMhm83U1X18,6.9602887,79.91953199999999,5.0,2,"restaurant, food, point_of_interest, establishment","169 Polhena Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,2
Sahana Secret,ChIJzxRZNwBX4joR8GkhshSBvm4,6.96029,79.91952289999999,3.0,2,"restaurant, food, point_of_interest, establishment","169 Polhena Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Sahana food caters,ChIJ67FUpf9X4joRMAF_87MhFUw,6.9594884,79.9241828,3.0,2,"restaurant, food, point_of_interest, establishment","109 Polhena Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Yummy Burgers (AE Food Sri Lanka),ChIJ07zpCABZ4joR6fGcdGEeXTU,6.947703799999999,79.9096869,5.0,2,"restaurant, food, point_of_interest, establishment","98 Sedawatta - Ambatale Rd, Wellampitiya 10600, Sri Lanka",OPERATIONAL,N/A,+94 76 865 5415,1
Nino Kitchen,ChIJYy1OJjtX4joRVzBb_1jANlg,6.9430893,79.9597302,1.0,2,"restaurant, point_of_interest, food, establishment","299, Biyagama Road, Mabima Rd, 11618, Sri Lanka",OPERATIONAL,N/A,N/A,1
mabima hotel,ChIJ481xTABX4joR6F3giF-fVuU,6.9425452,79.961412,5.0,2,"restaurant, point_of_interest, food, establishment","1 Biyagama Rd, Heiyanthuduwa, Sri Lanka",OPERATIONAL,N/A,N/A,1
Emalka hotel,ChIJGyq9KwBX4joROOmniNOIbBY,6.942447,79.961006,3.0,2,"restaurant, point_of_interest, food, establishment","318, 3 Biyagama Rd, Heiyyanthuduwa, Sri Lanka",OPERATIONAL,N/A,N/A,0
Hungry Kitchen,ChIJcykqYNJX4joRes8BGIVZJXw,6.9423169,79.9612898,5.0,2,"restaurant, point_of_interest, food, establishment","319/2,Biyagama Rd, Mabima Rd, Sri Lanka",CLOSED_TEMPORARILY,N/A,+94 72 252 1960,2
Spicey hut,ChIJS4pdXmdX4joRAQNF-vMKSMs,6.9438445,79.9551206,4.0,2,"restaurant, point_of_interest, food, establishment","3 Biyagama Rd, Gonawala, Sri Lanka",OPERATIONAL,N/A,N/A,1
Kanush Hotel & Caterers,ChIJkZ77rN1X4joRyrJRi4yrRqU,6.9420338,79.96216059999999,3.0,2,"restaurant, point_of_interest, food, establishment","326 Biyagama Rd, Heiyanthuduwa, Sri Lanka",OPERATIONAL,N/A,+94 112 489 554,0
Red Chillies,ChIJpSvpbgBX4joRqJIJ4Aa2icw,6.9420338,79.96216059999999,3.6,2,"restaurant, point_of_interest, food, establishment","326 Biyagama Rd, Heiyanthuduwa, Sri Lanka",OPERATIONAL,N/A,+94 112 489 554,5
Family Kitchen Mabima,ChIJMdiQZQBX4joRljQpD_PLG84,6.958592899999999,79.9604217,3.0,2,"restaurant, point_of_interest, food, establishment","XX56+C5M, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,+94 72 852 8851,0
Dosa Hut,ChIJGaawH01X4joR2GIr6T_FhNU,6.956172899999999,79.9532244,3.0,2,"restaurant, point_of_interest, food, establishment","XX43+F79, Pattiwila - Makola Rd, Peliyagoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Pattiwila gonawala,ChIJeT8MGgBX4joRHUlp6H2EngQ,6.956753699999999,79.9532691,5.0,2,"restaurant, point_of_interest, food, establishment","257/H Pattiwila Rd, Gonawala, Sri Lanka",OPERATIONAL,N/A,N/A,3
Nimsara cetarin,ChIJtXXGeABX4joRT1N9IulR4VE,6.956753699999999,79.9532691,3.0,2,"restaurant, point_of_interest, food, establishment","257/1b Pattiwila - Makola Rd, Gonawala, Sri Lanka",OPERATIONAL,N/A,+94 77 900 3936,0
Bandlab food studio,ChIJ1cnyD_ZX4joRzjNwY-h40jQ,6.943454099999999,79.96721459999999,3.0,2,"restaurant, point_of_interest, food, establishment","394 Ganewela Rd, Sri Lanka",OPERATIONAL,N/A,+94 77 477 3784,0
Channa Foods and Family Restaurant,ChIJec4O-oZX4joR88VF6HYz2BY,6.9410713,79.9649714,4.8,2,"restaurant, point_of_interest, food, establishment","WXR7+FW9, Biyagama Rd, Kaduwela, Sri Lanka",OPERATIONAL,N/A,+94 77 195 1060,4
Kuki Restaurant,ChIJEdIsAuxX4joRc2YMNByS6bY,6.958276199999999,79.9535841,4.4,2,"restaurant, point_of_interest, food, establishment","253/1 Pattiwila - Makola Rd, Gonawala 11640, Sri Lanka",OPERATIONAL,https://m.facebook.com/Kuki-Restaurant-102391631269510/?refid=52&__tn__=C-R,+94 77 352 3244,67
Susindu rasa bojun,ChIJF8UfeABX4joR3W-wH4Og4-0,6.9453839,79.9500477,3.0,2,"restaurant, food, point_of_interest, establishment","103, A, Gonawala, Sri Lanka",OPERATIONAL,N/A,N/A,0
